ID,Tipo,Numero,Ano,Sessao,Data_Sessao,Vereador,Resumo,Setor_Diretoria,Situacao,Resultado_Votacao,Oficio_Resposta,Status,Observacoes
2124-IND-146,Indicação,010,2023,87ª Sessão Ordinária da 18ª Legislatura,2023-02-22,Anderson Marcos Viana,"Reforça a indicação nº 166/2022, solicitando intensificação do combate a escorpiões, aranhas e outros animais peçonhentos, e sugere nebulização (fumacê) nos bairros contra o mosquito da dengue, cujos casos voltaram a aumentar.",,,,,Pendente de Análise,"O texto da sessão menciona repetidamente a data de 22 de fevereiro de 2023, enquanto o arquivo de transcrição está nomeado como 2023-02-23 (provável upload no YouTube um dia após a sessão). Usada a data do texto (2023-02-22)."
2124-IND-147,Indicação,011,2023,87ª Sessão Ordinária da 18ª Legislatura,2023-02-22,Valdir Aparecido de Oliveira,"Reforça a indicação nº 40/2022, solicitando manutenção ou substituição dos aparelhos de ginástica da Academia ao Ar Livre em frente ao estádio municipal Raphael Capelli, atualmente de madeira, quebrados ou incompletos, oferecendo risco aos usuários.",,,,,Pendente de Análise,"Mesma observação de data do arquivo: transcrição nomeada 2023-02-23, texto da sessão indica 22 de fevereiro de 2023."
2124-IND-148,Indicação,012,2023,87ª Sessão Ordinária da 18ª Legislatura,2023-02-22,Anderson Marcos Viana,"Solicita reforma e ampliação da Academia de Judô Municipal, aproveitando o terreno ao lado do prédio inclusive para pista de skate, devido ao estado precário e ao pouco espaço relatado pelos pais dos praticantes.",,,,,Pendente de Análise,"Mesma observação de data do arquivo: transcrição nomeada 2023-02-23, texto da sessão indica 22 de fevereiro de 2023."
2124-IND-149,Indicação,013,2023,87ª Sessão Ordinária da 18ª Legislatura,2023-02-22,"Anderson Marcos Viana, Hélio Furini Neto, Marisa Alves da Silva Costa, Paulo Sérgio Cordeiro, Reinaldo Codognato, Rui Domingos da Silva, Sofia Rodrigues dos Santos, Teresinha de Lourdes Freitas Regodanso, Valdir Aparecido de Oliveira","Solicita construção de uma cabine de transmissão no Ginásio de Esportes Cícero Gomes, já que as atuais são pequenas e obrigam as equipes de transmissão a ficarem expostas a acidentes com bolas durante os jogos.",,,,,Pendente de Análise,"Indicação apresentada por todos os vereadores, conforme o texto ('assinado por todos os vereadores'). Mesma observação de data do arquivo: transcrição nomeada 2023-02-23, texto da sessão indica 22 de fevereiro de 2023."
2124-IND-150,Indicação,014,2023,87ª Sessão Ordinária da 18ª Legislatura,2023-02-22,Anderson Marcos Viana,"Reforça a indicação nº 57/2022, solicitando implantação de iluminação no trevo do bairro Duas Barras, associado pela população a acidentes, roubos e outras atividades ilícitas por falta de luz.",,,,,Pendente de Análise,"Mesma observação de data do arquivo: transcrição nomeada 2023-02-23, texto da sessão indica 22 de fevereiro de 2023."
2124-IND-151,Indicação,015,2023,87ª Sessão Ordinária da 18ª Legislatura,2023-02-22,Anderson Marcos Viana,"Reforça a indicação nº 91/2022, solicitando reforma do playground e do calçamento da Praça do Centenário e construção de bebedouros no local, citando fios de energia expostos e playground danificado, com risco às crianças.",,,,,Pendente de Análise,"Mesma observação de data do arquivo: transcrição nomeada 2023-02-23, texto da sessão indica 22 de fevereiro de 2023."
2124-IND-152,Indicação,016,2023,87ª Sessão Ordinária da 18ª Legislatura,2023-02-22,"Anderson Marcos Viana, Hélio Furini Neto","Reforça a indicação nº 69/2022, solicitando instalação de bebedouros na praça do bairro Cristo Redentor e construção de sanitários públicos, masculino e feminino, no Parque Ecológico, locais de grande movimento sem essa infraestrutura.",,,,,Pendente de Análise,"Mesma observação de data do arquivo: transcrição nomeada 2023-02-23, texto da sessão indica 22 de fevereiro de 2023."
2124-IND-153,Indicação,017,2023,87ª Sessão Ordinária da 18ª Legislatura,2023-02-22,Reinaldo Codognato,"Solicita construção de um redutor de velocidade (lombada) no cruzamento da Rua José Bonifácio com a Avenida Junqueira, ponto de intenso fluxo de carros e pedestres próximo à Escola 13 de Junho e ao Colégio Objetivo, onde ocorreu acidente recente.",,,,,Pendente de Análise,"Mesma observação de data do arquivo: transcrição nomeada 2023-02-23, texto da sessão indica 22 de fevereiro de 2023."
2124-IND-154,Indicação,018,2023,87ª Sessão Ordinária da 18ª Legislatura,2023-02-22,Valdir Aparecido de Oliveira,"Solicita implantação de faixas de pedestre, estacionamento exclusivo para deficientes físicos e idosos e, onde a via comportar, estacionamento a 45 graus em frente às igrejas católicas e evangélicas com sede própria, para maior segurança e comodidade em dias de missa e cultos.",,,,,Pendente de Análise,"Mesma observação de data do arquivo: transcrição nomeada 2023-02-23, texto da sessão indica 22 de fevereiro de 2023."
2124-REQ-024,Requerimento,05,2023,87ª Sessão Ordinária da 18ª Legislatura,2023-02-22,Paulo Sérgio Cordeiro,"Requer informações ao prefeito municipal acerca da execução dos contratos dos anos de 2021 e 2022 referentes às cessões de uso dos lotes do Distrito Industrial 3 e 4, para conhecimento sobre o cumprimento das obrigações da Prefeitura e das empresas (prazos, investimentos, geração de emprego etc.). Menciona requerimento semelhante do ano anterior (nº 12/2022), respondido apenas com cópias dos contratos (Ofício nº 68/2022).","Diretoria de Agronegócio, Indústria, Comércio e Meio Ambiente e Gestão de Resíduos Sólidos",Normal,Aprovado,,Pendente,"Diretoria de destino inferida pelo conteúdo (cessão de uso de lotes do Distrito Industrial); o requerimento não especifica expressamente a diretoria de destino, sendo endereçado ao prefeito municipal."
2124-IND-155,Indicação,019,2023,88ª Sessão Ordinária da 18ª Legislatura,2023-02-27,Anderson Marcos Viana,"Solicita substituição da iluminação pública da Avenida Junqueira, proximidades do Lar do Menor, onde árvores obstruem a luz e o local fica escuro e perigoso para pedestres, principalmente mulheres.",,,,,Pendente de Análise,"O texto da sessão menciona repetidamente a data de 27 de fevereiro de 2023, enquanto o arquivo de transcrição está nomeado como 2023-02-28 (provável upload no YouTube um dia após a sessão). Usada a data do texto (2023-02-27)."
2124-IND-156,Indicação,020,2023,88ª Sessão Ordinária da 18ª Legislatura,2023-02-27,"Hélio Furini Neto, Anderson Marcos Viana","Solicita melhorias e ampliação da captação de águas pluviais no encontro da Avenida Junqueira com a Rua da Paz (proximidades do Lar do Menor) e no encontro da Avenida Junqueira com a Rua José Bonifácio e a Avenida Campos Sales (proximidades do Colégio Objetivo), para evitar alagamentos em períodos de chuva forte.",,,,,Pendente de Análise,"Mesma observação de data do arquivo: transcrição nomeada 2023-02-28, texto da sessão indica 27 de fevereiro de 2023."
2124-IND-157,Indicação,021,2023,88ª Sessão Ordinária da 18ª Legislatura,2023-02-27,"Rui Domingos da Silva, Reinaldo Codognato","Solicita revisão geral em todos os parques, praças e playgrounds do município, para oferecer lazer seguro e gratuito às famílias e ocupar o tempo ocioso dos jovens.",,,,,Pendente de Análise,"Apresentada pelo vereador Rui Domingos da Silva, com apoio do vereador Reinaldo Codognato, conforme assinatura no texto. Mesma observação de data do arquivo: transcrição nomeada 2023-02-28, texto da sessão indica 27 de fevereiro de 2023."
2124-IND-158,Indicação,022,2023,88ª Sessão Ordinária da 18ª Legislatura,2023-02-27,Valdir Aparecido de Oliveira,"Reforça a indicação nº 21/2022, solicitando aquisição de uma moto Fumacê para auxiliar no combate à dengue, chikungunya, pernilongos e demais insetos nocivos, diante do aumento de casos e do crescimento da cidade.",,,,,Pendente de Análise,"Mesma observação de data do arquivo: transcrição nomeada 2023-02-28, texto da sessão indica 27 de fevereiro de 2023."
2124-REQ-025,Requerimento,06,2023,88ª Sessão Ordinária da 18ª Legislatura,2023-02-27,Anderson Marcos Viana,"Requer, dirigido diretamente ao diretor de saúde municipal, informações sobre a forma como se dão os contratos dos profissionais que lecionam aulas de zumba e de defesa pessoal para os munícipes, detalhando os prazos de vencimento e se os profissionais recebem algum subsídio/remuneração para desempenhar tais atividades, solicitando que sejam anexadas cópias dos contratos mencionados.",Diretoria de Saúde,Normal,Aprovado,,"Sem ofício de resposta identificado nas transcrições revisadas; na sessão de 07/03/2023 o vereador Anderson Marcos Viana comentou verbalmente que a resposta a esse requerimento havia sido dada 'por escrito', mas o teor completo da resposta não foi lido em sessão.","Requerimento dirigido diretamente ao diretor de saúde municipal (não ao prefeito). Na sessão seguinte (07/03/2023), o vereador Anderson Marcos Viana fez referência a esse requerimento durante um desentendimento em tribuna com o secretário de Saúde, mencionando que a resposta havia sido dada por escrito, mas sem detalhar o conteúdo."
2124-IND-159,Indicação,023,2023,89ª Sessão Ordinária da 18ª Legislatura,2023-03-06,Valdir Aparecido de Oliveira,"Solicita locação de um imóvel para atender à demanda de crianças que precisam frequentar o Centro Educacional Infantil (CEI) do bairro Cristo Redentor, já que crianças estão sendo transferidas para outras unidades por falta de espaço.",,,,,Pendente de Análise,"O texto da sessão menciona repetidamente a data de 6 de março de 2023, enquanto o arquivo de transcrição está nomeado como 2023-03-07 (provável upload no YouTube um dia após a sessão). Usada a data do texto (2023-03-06)."
2124-IND-160,Indicação,024,2023,89ª Sessão Ordinária da 18ª Legislatura,2023-03-06,Valdir Aparecido de Oliveira,"Solicita estudo, junto à assessoria jurídica e ao setor de pessoal, para incluir no Estatuto dos Servidores Públicos Municipais uma forma de compensar (com folga ou outra opção) os servidores mensalistas nos meses com 31 dias, já que o cálculo salarial e de férias considera sempre 30 dias, gerando perda de um dia de remuneração.",,,,,Pendente de Análise,"Mesma observação de data do arquivo: transcrição nomeada 2023-03-07, texto da sessão indica 6 de março de 2023."
2124-IND-161,Indicação,025,2023,89ª Sessão Ordinária da 18ª Legislatura,2023-03-06,Teresinha de Lourdes Freitas Regodanso,"Solicita recapeamento asfáltico de trecho da Rua Vitor Junqueira (entre as ruas Zeca da Cunha e Washington Luiz) e da Avenida Junqueira (entre a Rua Sebastiana de Oliveira e o Jardim dos Pássaros), degradados pelas fortes chuvas recentes.",,,,,Pendente de Análise,"Mesma observação de data do arquivo: transcrição nomeada 2023-03-07, texto da sessão indica 6 de março de 2023."
2124-IND-162,Indicação,026,2023,89ª Sessão Ordinária da 18ª Legislatura,2023-03-06,"Anderson Marcos Viana, Valdir Aparecido de Oliveira","Solicita construção de um salão comunitário no bairro Vila Beatriz, junto ao vestiário já existente, e que o espaço seja cercado, para uso da população em festas, palestras e lazer.",,,,,Pendente de Análise,"Mesma observação de data do arquivo: transcrição nomeada 2023-03-07, texto da sessão indica 6 de março de 2023."
2124-IND-163,Indicação,027,2023,89ª Sessão Ordinária da 18ª Legislatura,2023-03-06,Anderson Marcos Viana,"Solicita substituição dos brinquedos de madeira do playground do bairro Jardim Alvorada, que oferecem risco às crianças, e reabertura do banheiro do local, fechado há aproximadamente cinco anos sem uso.",,,,,Pendente de Análise,"Mesma observação de data do arquivo: transcrição nomeada 2023-03-07, texto da sessão indica 6 de março de 2023."
2124-IND-164,Indicação,028,2023,89ª Sessão Ordinária da 18ª Legislatura,2023-03-06,Reinaldo Codognato,"Solicita a realização do programa 'Domingo no Bairro' no bairro Alto do Cene, que não recebe o evento há alguns meses, incluindo exames preventivos de saúde, incentivo a atividades físicas, recreação infantil e serviços de cidadania gratuitos.",,,,,Pendente de Análise,"Mesma observação de data do arquivo: transcrição nomeada 2023-03-07, texto da sessão indica 6 de março de 2023."
2124-IND-165,Indicação,029,2023,89ª Sessão Ordinária da 18ª Legislatura,2023-03-06,"Reinaldo Codognato, Rui Domingos da Silva, Valdir Aparecido de Oliveira","Solicita que as futuras instalações do complexo de saúde do município recebam o nome do saudoso Jorge Yochinobu Chihara, farmacêutico nascido em Junqueirópolis, ex-secretário municipal de saúde de Junqueirópolis e Adamantina e ex-diretor do Departamento Regional de Saúde (DRS 11).",,,,,Pendente de Análise,"Apresentada pelo vereador Reinaldo Codognato com apoio dos vereadores Rui Domingos da Silva e Valdir Aparecido de Oliveira, conforme assinaturas no texto. Mesma observação de data do arquivo: transcrição nomeada 2023-03-07, texto da sessão indica 6 de março de 2023."
2124-IND-166,Indicação,030,2023,89ª Sessão Ordinária da 18ª Legislatura,2023-03-06,"Reinaldo Codognato, Valdir Aparecido de Oliveira","Solicita intensificação da fiscalização nas estradas rurais municipais com base na Lei Municipal nº 1921/97, para coibir a obstrução do escoamento de águas pluviais por maquinário de empresas terceirizadas durante a manutenção das estradas, garantindo o tráfego mesmo em períodos de chuva.",,,,,Pendente de Análise,"Mesma observação de data do arquivo: transcrição nomeada 2023-03-07, texto da sessão indica 6 de março de 2023."
2124-DEN-027,Denúncia,,2023,89ª Sessão Ordinária da 18ª Legislatura,2023-03-06,Anderson Marcos Viana,"Durante discussão sobre um requerimento anterior de sua autoria (que pedia explicações sobre o pagamento de professores de zumba e defesa pessoal), o vereador Anderson Marcos Viana relatou publicamente, em tom de confronto, que o secretário de Saúde, Israel Gumiero, o havia questionado pessoalmente sobre a origem do dinheiro usado para pagar esses professores. Em resposta, Anderson insinuou na tribuna um episódio anterior não detalhado em que o secretário teria 'agredido' e 'dado um chute' em uma senhora, afirmando nunca ter questionado publicamente esse fato antes, e alertou o secretário a 'cuidar de suas próprias casas'.",Diretoria de Saúde,Feita/cobrada pelo vereador,,,Pendente de Verificação,"Alegação grave e vaga, feita em tom de confronto pessoal na tribuna, sem menção de data, local, nome da suposta vítima ou de qualquer registro formal (boletim de ocorrência, processo, ofício). Não há confirmação, no texto revisado, de que esse episódio tenha sido levado adiante formalmente (não foi identificado requerimento, denúncia formal ou ofício tratando especificamente deste caso). Recomenda-se cautela na publicação por se tratar de acusação não comprovada contra servidor público nomeado; sugere-se revisão humana antes de divulgar."
